53184.7,0x201,8,59 38 98 00 01 00 00 00
53195.0,0x2C1,8,02 19 06 00 00 D0 92 09
53200.7,0x2F1,8,10 00 00 DD 13 00 00 00
53206.8,0x381,8,15 40 58 32 50 00 1A 01
53209.7,0x201,8,02 00 00 00 00 00 00 00
53214.8,0x2C1,8,B3 1A 98 00 00 00 00 00
53234.7,0x321,8,37 DE A8 90 01 8A F0 EC
53235.0,0x201,8,03 00 00 00 00 00 00 00
53235.3,0x2C1,8,04 00 00 00 00 00 00 00
53245.0,0x381,8,16 10 00 00 00 7F 00 00
53254.8,0x2C1,8,50 44 FE 00 50 8E 02 00
53257.2,0x281,6,1B 00 FF 1F 00 01
53259.7,0x201,8,00 32 4F 19 00 E4 FF 00
53260.2,0x224,8,04 08 00 A0 E3 00 10 08
53260.4,0x2B4,6,3C 05 0D 0F FE 00
53263.5,0x29D,4,00 00 00 20
53275.0,0x2C1,8,21 2B 0D 0A 02 00 00 00
53282.7,0x381,8,17 00 00 00 00 00 00 00
53284.8,0x201,8,59 38 98 00 01 00 00 00
53294.8,0x2C1,8,02 19 06 00 00 D0 92 09
53300.8,0x2F1,8,11 54 00 4B 00 6A 0C 00
53309.8,0x201,8,02 00 00 00 00 00 00 00
53315.0,0x2C1,8,B3 1A 98 00 00 00 00 00
53320.8,0x381,8,18 00 00 00 00 00 00 00
53334.8,0x2C1,8,04 00 00 00 00 00 00 00
53335.0,0x201,8,03 00 00 00 00 00 00 00
53355.0,0x2C1,8,50 44 FE 00 50 8E 02 00
53357.2,0x281,6,1A 00 FF 1F 00 01
53359.0,0x381,8,19 00 00 00 00 00 00 00
53359.9,0x201,8,00 32 50 1A 00 E4 FF 00
53360.2,0x224,8,04 08 00 A0 E3 00 10 08
53360.4,0x2B4,6,3A 05 0C 0F FC 00
53363.4,0x29D,4,00 00 00 20
53374.8,0x2C1,8,21 2B 0D 0A 02 00 00 00
53385.0,0x201,8,59 38 98 00 01 00 00 00
53394.8,0x2C1,8,02 19 06 00 00 D0 92 09
53397.1,0x381,8,80 89 07 40 DE 00 A8 15
53400.8,0x2F1,8,32 15 00 00 00 01 00 00
53409.7,0x201,8,02 00 00 00 00 00 00 00
53414.8,0x2C1,8,B3 1A 98 00 00 00 00 00
53434.9,0x201,8,03 00 00 00 00 00 00 00
53435.5,0x2C1,8,04 00 00 00 00 00 00 00
53435.7,0x381,8,81 5D 00 0E 97 94 94 40
53455.0,0x2C1,8,50 44 FE 00 50 8E 02 00
53457.3,0x281,6,1A 00 FF 1F 00 01
53459.9,0x201,8,00 32 4F 19 00 E4 FF 00
53460.1,0x224,8,04 08 00 C0 E3 00 10 08
53460.3,0x2B4,6,3B 05 0E 0F 02 01
53463.7,0x29D,4,00 00 00 20
53472.8,0x381,8,22 A0 F8 77 41 20 00 00
53474.8,0x2C1,8,21 2B 0D 0A 02 00 00 00
53484.7,0x201,8,59 38 98 00 01 00 00 00
53494.8,0x2C1,8,02 19 06 00 00 D0 92 09
53500.7,0x2F1,8,00 91 33 01 43 00 10 00
53509.7,0x201,8,02 00 00 00 00 00 00 00
